
Polymer Science,Sticky Situations A Boon For Polymer Science,https://www.asianscientist.com/2019/01/tech/plasma-jet-adhesive-plastic-rubber-polymers/
Polymer Science,) Analytical Chemist-Plastics or Polymer Science,https://www.my.jobs/wheeling-wv/analytical-chemist-plastics-or-polymer-science/BBBEF9228FCD4C08AB6E3ED70C571848/job/?vs=25
Polymer Science,"Adhesives for Wearable Device Market Research Report 2018-2025: Lohmann, Elkem Silicone, Polymer Science, 3M, Dow Corning, Scapa Group, H.B.Fuller",http://www.sbwire.com/press-releases/adhesives-for-wearable-device-market-research-report-2018-2025-lohmann-elkem-silicone-polymer-science-3m-dow-corning-scapa-group-hbfuller-983094.htm
Polymer Science,"Die Cut Tapes EMEA (Europe, Middle East and Africa) Market Attractiveness, Competitive Landscape and Key players 3M, Tesa, Adchem, Polymer Science etc.",https://empowerednews.net/die-cut-tapes-emea-europe-middle-east-and-africa-market-attractiveness-competitive-landscape-and-key-players-3m-tesa-adchem-polymer-science-etc/181114832/
Polymer Science,USM to Host Inaugural Polymer Science and Engineering Conference,http://news.usm.edu/article/usm-host-inaugural-polymer-science-and-engineering-conference




Biomolecular Engineering,Nanotubes built from protein crystals: Breakthrough in biomolecular engineering,https://phys.org/news/2018-11-nanotubes-built-protein-crystals-breakthrough.html
Biomolecular Engineering,Nanotubes built from protein crystals: Breakthrough in biomolecular engineering,https://scienmag.com/nanotubes-built-from-protein-crystals-breakthrough-in-biomolecular-engineering/
Biomolecular Engineering,Nanotubes Built From Protein Crystals: Breakthrough in Biomolecular Engineering,https://www.rdmag.com/news/2018/11/nanotubes-built-protein-crystals-breakthrough-biomolecular-engineering
Biomolecular Engineering,Nanotubes built from protein crystals: Breakthrough in biomolecular engineering,https://bioengineer.org/nanotubes-built-from-protein-crystals-breakthrough-in-biomolecular-engineering/
Biomolecular Engineering,Nanotubes built from protein crystals: Breakthrough in biomolecular engineering,https://www.nanowerk.com/nanotechnology-news2/newsid=51485.php

Nanotechnology,Are The Bulls Winning the Power Struggle For Advanced Nanotechnology Ltd (ANO.AX)?,https://wallstreet.org/are-the-bulls-winning-the-power-struggle-for-advanced-nanotechnology-ltd-ano-ax/03/16/2019/
Nanotechnology,Committee Rejects Bill Requiring Labels For Nanotechnology In Food,https://www.mainepublic.org/post/committee-rejects-bill-requiring-labels-nanotechnology-food
Nanotechnology,"Nanotechnology in Medical Devices Market Prospects Outlook 2019-2024 and Top Key Players – 3M Company, Dentsply International, Mitsui Chemicals, Inc., Stryker Corporation, AAP Implantate AG, Affymetrix,",https://empowerednews.net/nanotechnology-in-medical-devices-market-prospects-outlook-2019-2024-and-top-key-players-3m-company-dentsply-international-mitsui-chemicals-inc-stryker-corporation-aap-implantate-ag-affymetr/181491791/
Nanotechnology,Bid to require labels about nanotechnology in food shot down,https://www.washingtontimes.com/news/2019/mar/14/bid-to-require-labels-about-nanotechnology-in-food/
Nanotechnology,"Root Canal Irrigators Market 2019 – 2025 Analysis Scrutinized in New Research : DURR DENTAL, DENTSPLY International, Dental Nanotechnology",http://www.sbwire.com/press-releases/root-canal-irrigators-market-2019-2025-analysis-scrutinized-in-new-research-durr-dental-dentsply-international-dental-nanotechnology-1170883.htm

Renewable Energy,"Quant Signals Under Scrutiny For Bottomline Technologies (de), Inc. (NasdaqGS:EPAY), Renewable Energy Group, Inc. (NasdaqGS:REGI)",https://wallstreet.org/quant-signals-under-scrutiny-for-bottomline-technologies-de-inc-nasdaqgsepay-renewable-energy-group-inc-nasdaqgsregi/03/16/2019/
Renewable Energy,"Renewable Energy Storage System Market Significant Demand Foreseen by 2025 key players GE Renewable Energy, ABB, Exide Industries, LG Chem, Panasonic, Acta S.p.a., Sunverge, Schneider Electric Solar",https://operanewsnow.com/renewable-energy-storage-system-market-significant-demand-foreseen-by-2025-key-players-ge-renewable-energy-abb-exide-industries-lg-chem-panasonic-acta-s-p-a-sunverge-schneider-electric-solar/9517/
Renewable Energy,US Corporations Driving Up Demand for Renewable Energy,https://cleanenergy.org/blog/us-corporations-driving-up-demand-for-renewable-energy/
Renewable Energy,German Offshore Wind Developer Joins N.H. Renewable Energy Group,https://www.nhpr.org/post/german-offshore-wind-developer-joins-nh-renewable-energy-group
Renewable Energy,UK renewable energy production reaches record high in 2018,http://biomassmagazine.com/articles/16021/uk-renewable-energy-production-reaches-record-high-in-2018

Computational Chemistry,Applying computational chemistry to simulate realistic chemical processes,https://phys.org/news/2019-02-chemistry-simulate-realistic-chemical.html
Computational Chemistry,) Scientist Computational Chemistry,https://dejobs.org/beerse-bel/scientist-computational-chemistry/ED7BE0A5C9964D6CB3ECD43E06DD8FB2/job/?vs=25
Computational Chemistry,Computational chemistry supports research on new semiconductor technologies,http://www.spacedaily.com/reports/Computational_chemistry_supports_research_on_new_semiconductor_technologies_999.html
Computational Chemistry,Computational chemistry supports research on new semiconductor technologies,https://phys.org/news/2018-11-chemistry-semiconductor-technologies.html
Computational Chemistry,Researchers Use Computational Chemistry to be Able to Successfully Design Functional Materials,https://www.azom.com/news.aspx?newsID=49999


Petroleum Engineering,"Senior Lecturer (Petroleum Engineering) at Legacy University, The Gambia",https://www.hotnigerianjobs.com/hotjobs/215267/senior-lecturer-petroleum-engineering-at-legacy-un.html
Petroleum Engineering,"Associate Professor/Reader (Petroleum Engineering) at Legacy University, The Gambia",https://www.hotnigerianjobs.com/hotjobs/215279/associate-professor-petroleum-engineering-at-legac.html
Petroleum Engineering,"Chemical and Petroleum Engineering, University of Pittsburgh",https://academicjobsonline.org/ajo/Pitt/ChE/13153
Petroleum Engineering,"Chemical and Petroleum Engineering, University of Pittsburgh",https://academicjobsonline.org/ajo/Pitt/ChE/13080
Petroleum Engineering,Senior Lecturer (Chemical and Petroleum Engineering) at the University of Lagos (UNILAG),https://www.hotnigerianjobs.com/hotjobs/199187/senior-lecturer-chemical-and-petroleum-engineering.html


Plastics Engineering,Plastics engineering,https://www.fhnw.ch/en/degree-programmes/engineering/mechanical-engineering/plastics-engineering
Plastics Engineering,SSU plastics engineering program receives donation,http://www.portsmouth-dailytimes.com/news/27192/ssu-plastics-engineering-program-receives-donation
Plastics Engineering,) Plastics Engineering Intern,https://www.my.jobs/attleboro-ma/plastics-engineering-intern/8EA3B53FD6CD4CF0A4302F49CDD526F3/job/?vs=25
Plastics Engineering,Plastics Engineering. Edition No. 3,https://www.military-technologies.net/2018/02/21/plastics-engineering-edition-no-3/
Plastics Engineering,"Polyoxymethylene Handbook. Structure, Properties, Applications and their Nanocomposites. Polymer Science and Plastics Engineering",http://www.military-technologies.net/2018/02/13/polyoxymethylene-handbook-structure-properties-applications-and-their-nanocomposites-polymer-science-and-plastics-engineering-2/

